id,text,entities,relations,Comments
6476,"if c2 = 1, an update of personal relationships will not end in a more profitable outcome.;;","[{'id': 5118, 'label': 'cause', 'start_offset': 3, 'end_offset': 9}, {'id': 5119, 'label': 'effect', 'start_offset': 11, 'end_offset': 88}]","[{'id': 2302, 'from_id': 5118, 'to_id': 5119, 'type': 'Rel_CE'}]",[]
5919,"a social dilemma is defined as a situation involving a particular type of incentive structure, such that 1) if all group members cooperate, all gain, whereas 2) for each individual it is more beneficial not to cooperate.;;","[{'id': 3648, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 220}]",[],[]
7347,"""due to this attribution, the target does not know how to change the situation in her/his favour; hence, her/his self-esteem, belonging, meaningful existence and control are increasingly threatened."";;","[{'id': 7431, 'label': 'cause', 'start_offset': 8, 'end_offset': 24}, {'id': 7432, 'label': 'effect', 'start_offset': 30, 'end_offset': 96}, {'id': 7433, 'label': 'cause', 'start_offset': 30, 'end_offset': 96}, {'id': 7434, 'label': 'effect', 'start_offset': 105, 'end_offset': 198}]","[{'id': 3364, 'from_id': 7431, 'to_id': 7432, 'type': 'Rel_CE'}, {'id': 3365, 'from_id': 7433, 'to_id': 7434, 'type': 'Rel_CE'}]",[]
9085,"Participants were 46 undergraduate business students (22 women; 18 men, 6 did not report; mean age ¼ 22.67 years), enrolled in an introductory psychology course at an Israeli university.;;","[{'id': 9411, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 188}]",[],[]
6333,the emphasis on checking credibility ensures that interpretations are grounded within the data.;;,"[{'id': 4764, 'label': 'cause', 'start_offset': 0, 'end_offset': 36}, {'id': 4765, 'label': 'effect', 'start_offset': 49, 'end_offset': 94}]","[{'id': 2134, 'from_id': 4764, 'to_id': 4765, 'type': 'Rel_CE'}]",[]
6410,the signaling effect is likely to affect both participation and the average donation size positively (andreoni 2006; vesterlund 2003).;,"[{'id': 4953, 'label': 'cause', 'start_offset': 4, 'end_offset': 20}, {'id': 4954, 'label': 'effect', 'start_offset': 45, 'end_offset': 59}, {'id': 4955, 'label': 'effect', 'start_offset': 68, 'end_offset': 89}]","[{'id': 2216, 'from_id': 4953, 'to_id': 4954, 'type': 'Rel_CE'}, {'id': 2217, 'from_id': 4953, 'to_id': 4955, 'type': 'Rel_CE'}]",[]
8778,"By contrast, although certain dynamic facial traits, such as the felt smile (characterized by orbicularis oculi muscle activity), are reliable, many dynamic traits can be falsified.;;","[{'id': 9104, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 183}]",[],[]
6634,"on the other hand, conjecture 4b predicts that treatment will increase contributions to the treated game, but decrease contributions to the standard game in the following way.;;","[{'id': 5547, 'label': 'cause', 'start_offset': 46, 'end_offset': 56}, {'id': 5548, 'label': 'effect', 'start_offset': 71, 'end_offset': 104}, {'id': 5549, 'label': 'effect', 'start_offset': 119, 'end_offset': 153}]","[{'id': 2498, 'from_id': 5547, 'to_id': 5548, 'type': 'Rel_CE'}, {'id': 2499, 'from_id': 5547, 'to_id': 5549, 'type': 'Rel_CE'}]",[]
7082,"thus, higher levels of fairness and cooperation are achieved by a lowering of the morals.;;","[{'id': 6780, 'label': 'cause', 'start_offset': 66, 'end_offset': 88}, {'id': 6784, 'label': 'effect', 'start_offset': 36, 'end_offset': 47}, {'id': 6785, 'label': 'effect', 'start_offset': 13, 'end_offset': 31}]","[{'id': 3077, 'from_id': 6780, 'to_id': 6784, 'type': 'Rel_CE'}, {'id': 3078, 'from_id': 6780, 'to_id': 6785, 'type': 'Rel_CE'}]",[]
7051,"participants were led to believe that because this study was being conducted simultaneously by multiple departments at the university, they would be playing with other university students located throughout the campus.;;","[{'id': 6697, 'label': 'cause', 'start_offset': 50, 'end_offset': 133}, {'id': 6698, 'label': 'effect', 'start_offset': 135, 'end_offset': 217}]","[{'id': 3031, 'from_id': 6697, 'to_id': 6698, 'type': 'Rel_CE'}]",[]
6535,"clinical trials in the humanitarian setting given that clinical trials are considered imperative for investigating medical interventions, many researchers advocate for these types of studies in the humanitarian setting.;;","[{'id': 5267, 'label': 'cause', 'start_offset': 55, 'end_offset': 136}, {'id': 5268, 'label': 'effect', 'start_offset': 143, 'end_offset': 218}]","[{'id': 2367, 'from_id': 5267, 'to_id': 5268, 'type': 'Rel_CE'}]",[]
9611,"Treatment T1 replicates the Milinski et al. (2008) experiment, with a certain threshold of X = $120 and a certain loss probability of p = 0.5 with which all group members lose their remaining funds if the group's contributions do not reach the threshold.;;","[{'id': 9937, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 256}]",[],[]
9389,"Each trust condition was counterbalanced by sex (i.e., each trust condition contained eight male and eight female groups).;;","[{'id': 9715, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 124}]",[],[]
6364,"b (2003) 270, 2279-2283 2279 ó 2003 the royal society doi 10 1098 rs pb 2003 2491 cal and empirical work might be bridged is by making models more realistic, and one way to do this is to allow for varying investment in cooperation.;;","[{'id': 4836, 'label': 'effect', 'start_offset': 89, 'end_offset': 121}, {'id': 4837, 'label': 'cause', 'start_offset': 128, 'end_offset': 156}, {'id': 4838, 'label': 'cause', 'start_offset': 187, 'end_offset': 230}, {'id': 4839, 'label': 'effect', 'start_offset': 128, 'end_offset': 156}]","[{'id': 2165, 'from_id': 4838, 'to_id': 4839, 'type': 'Rel_CE'}, {'id': 2166, 'from_id': 4837, 'to_id': 4836, 'type': 'Rel_CE'}]",[]
5881,"the firm enhances competitiveness by collecting public goods and the more public goods, the higher the degree of competitiveness and the larger the profits of the firm in the market.;;","[{'id': 3553, 'label': 'cause', 'start_offset': 37, 'end_offset': 60}, {'id': 3554, 'label': 'effect', 'start_offset': 18, 'end_offset': 33}]","[{'id': 1560, 'from_id': 3553, 'to_id': 3554, 'type': 'Rel_CE'}]",[]
6555,"we also predicted that in a collectivistic society (vietnam), those high on collectivism would ''ignore'' the organizational cues and steadfastly adhere to the societal norms.;;","[{'id': 5313, 'label': 'cause', 'start_offset': 68, 'end_offset': 88}, {'id': 5314, 'label': 'effect', 'start_offset': 95, 'end_offset': 129}, {'id': 5315, 'label': 'effect', 'start_offset': 134, 'end_offset': 174}]","[{'id': 2387, 'from_id': 5313, 'to_id': 5314, 'type': 'Rel_CE'}, {'id': 2388, 'from_id': 5313, 'to_id': 5315, 'type': 'Rel_CE'}]",[]
9470,"Communication was the most effective treatment, but the level of effectiveness depended on the watershed, just as in the VCM game.;;","[{'id': 9796, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 132}]",[],[]
6353,"participants are quite likely not to change how much they contribute at all, and if they make a change, the new amount is close to the previous amount.;;","[{'id': 4807, 'label': 'cause', 'start_offset': 89, 'end_offset': 102}, {'id': 4808, 'label': 'effect', 'start_offset': 108, 'end_offset': 150}]","[{'id': 2152, 'from_id': 4807, 'to_id': 4808, 'type': 'Rel_CE'}]",[]
9208,The interviewer emphasized that the child did not have to give away any stickers and could keep all of them.;;,"[{'id': 9534, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 110}]",[],[]
7431,this result points to the strength and potency of ostracism; it can be felt even in the artificial and minimal social environment that we created over the internet.;,"[{'id': 7610, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 165}]",[],[]
6767,"qualitative research in sport, exercise and health 9 as sparkes and smith (2014) observe, rec's may also lack an understanding of ethics as an emergent process.;;","[{'id': 5940, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 162}]",[],[]
6028,"best practices planning upfront for archiving and future uses of data can save investigators significant trouble and time (corti et al., 2014).;;","[{'id': 3948, 'label': 'cause', 'start_offset': 0, 'end_offset': 69}, {'id': 3950, 'label': 'effect', 'start_offset': 74, 'end_offset': 121}]","[{'id': 1758, 'from_id': 3948, 'to_id': 3950, 'type': 'Rel_CE'}]",[]
6162,"in sum, reminding single people that it was valentine's day put them in worse moods, leading to more negative evaluations of past domains that were unrelated to the holiday.;;","[{'id': 4308, 'label': 'cause', 'start_offset': 18, 'end_offset': 83}, {'id': 4309, 'label': 'effect', 'start_offset': 101, 'end_offset': 137}]","[{'id': 1921, 'from_id': 4308, 'to_id': 4309, 'type': 'Rel_CE'}]",[]
6902,"however, it can be hoped that taking the best out of existing accountability methodologies from medicine and computer science may contribute to building a framework for greater accountability within technology research.;;","[{'id': 6286, 'label': 'cause', 'start_offset': 30, 'end_offset': 126}, {'id': 6287, 'label': 'effect', 'start_offset': 144, 'end_offset': 218}]","[{'id': 2852, 'from_id': 6286, 'to_id': 6287, 'type': 'Rel_CE'}]",[]
5908,"as expected, this led to a significant blush response in the defecting participant.;;","[{'id': 3624, 'label': 'cause', 'start_offset': 13, 'end_offset': 17}, {'id': 8178, 'label': 'effect', 'start_offset': 39, 'end_offset': 82}]","[{'id': 3692, 'from_id': 3624, 'to_id': 8178, 'type': 'Rel_CE'}]",[]
6946,the iterative and repetitive notion of gt elements in generating themes and categories which could converge or diverge with previous findings trigger the idea of linking gt with construct validity to give more strength to the findings.;;,"[{'id': 6402, 'label': 'cause', 'start_offset': 4, 'end_offset': 50}, {'id': 6403, 'label': 'effect', 'start_offset': 142, 'end_offset': 196}, {'id': 6404, 'label': 'cause', 'start_offset': 142, 'end_offset': 196}, {'id': 6405, 'label': 'effect', 'start_offset': 210, 'end_offset': 234}]","[{'id': 2906, 'from_id': 6402, 'to_id': 6403, 'type': 'Rel_CE'}, {'id': 2907, 'from_id': 6404, 'to_id': 6405, 'type': 'Rel_CE'}]",[]
7506,games that have a higher cooperativeness index are necessarily more risky.;;,"[{'id': 7787, 'label': 'effect', 'start_offset': 63, 'end_offset': 73}, {'id': 8918, 'label': 'cause', 'start_offset': 0, 'end_offset': 46}]","[{'id': 4110, 'from_id': 8918, 'to_id': 7787, 'type': 'Rel_CE'}]",[]
6505,traditional conceptions of empathy suggest more conscious processes; we argue the ostracism detection system provides a crude automatic empathic response (cf.;,"[{'id': 5194, 'label': 'cause', 'start_offset': 82, 'end_offset': 108}, {'id': 5195, 'label': 'effect', 'start_offset': 120, 'end_offset': 153}]","[{'id': 2335, 'from_id': 5194, 'to_id': 5195, 'type': 'Rel_CE'}]",[]
7584,"one could argue that ai is action research that promotes a positive way to find solutions to problems, which is the same thing as dreaming and designing for destiny.;;","[{'id': 8952, 'label': 'cause', 'start_offset': 21, 'end_offset': 23}, {'id': 8953, 'label': 'effect', 'start_offset': 59, 'end_offset': 101}]","[{'id': 4129, 'from_id': 8952, 'to_id': 8953, 'type': 'Rel_CE'}]",[]
9082,"These evaluations will help determine how the bonus money, an amount of $15, will be divided between the builder and the manager.;;","[{'id': 9408, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 131}]",[],[]
6303,the differences in behaviour and outcomes between students and villagers can also open new methodological implications for experimental research.;;,"[{'id': 8420, 'label': 'cause', 'start_offset': 4, 'end_offset': 72}, {'id': 8421, 'label': 'effect', 'start_offset': 82, 'end_offset': 144}]","[{'id': 3831, 'from_id': 8420, 'to_id': 8421, 'type': 'Rel_CE'}]",[]
5671,"williams (2001) found that ostracism causes a rapid decrease in the satisfaction of belonging, self-esteem, control, and meaningful existence.;;","[{'id': 3040, 'label': 'cause', 'start_offset': 27, 'end_offset': 36}, {'id': 3041, 'label': 'effect', 'start_offset': 68, 'end_offset': 93}, {'id': 3042, 'label': 'effect', 'start_offset': 95, 'end_offset': 106}, {'id': 3043, 'label': 'effect', 'start_offset': 108, 'end_offset': 115}, {'id': 3044, 'label': 'effect', 'start_offset': 121, 'end_offset': 141}]","[{'id': 1318, 'from_id': 3040, 'to_id': 3041, 'type': 'Rel_CE'}, {'id': 1319, 'from_id': 3040, 'to_id': 3042, 'type': 'Rel_CE'}, {'id': 1320, 'from_id': 3040, 'to_id': 3043, 'type': 'Rel_CE'}, {'id': 1321, 'from_id': 3040, 'to_id': 3044, 'type': 'Rel_CE'}]",[]
6575,dewall and baumeister (39) showed that individuals randomly assigned to receive feedback suggesting that their lives would be plagued by loneliness demonstrated higher pain thresholds and tolerance relative to those in control conditions.;;,"[{'id': 5361, 'label': 'cause', 'start_offset': 39, 'end_offset': 88}, {'id': 5585, 'label': 'effect', 'start_offset': 105, 'end_offset': 197}]","[{'id': 2521, 'from_id': 5361, 'to_id': 5585, 'type': 'Rel_CE'}]",[]
5797,"for example, model 1 shows that the likelihood of cooperation increases over the course of the game: the coefficient for trail is positive and significant.;;","[{'id': 3343, 'label': 'effect', 'start_offset': 36, 'end_offset': 61}, {'id': 3344, 'label': 'cause', 'start_offset': 81, 'end_offset': 99}]","[{'id': 1455, 'from_id': 3344, 'to_id': 3343, 'type': 'Rel_CE'}]",[]
9348,Therefore they would attempt to preserve the commons.;;,"[{'id': 9674, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 55}]",[],[]
6952,"responses that indicated internal orientation were coded as +1 and those indicating external orientation were coded as -1. as one can see the poolers and to a lesser degree, staff members tended to be more internally oriented while the non-poolers and traders tended to be externally oriented.;;","[{'id': 6424, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 295}]",[],[]
