id,text,entities,relations,Comments
17953,;;,"[{'id': 17953, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17954,;;,"[{'id': 17954, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17955,;;,"[{'id': 17955, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17956,;;,"[{'id': 17956, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17957,;;,"[{'id': 17957, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17958,;;,"[{'id': 17958, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17959,;;,"[{'id': 17959, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17960,;;,"[{'id': 17960, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17961,;;,"[{'id': 17961, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17962,;;,"[{'id': 17962, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17963,;;,"[{'id': 17963, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17964,;;,"[{'id': 17964, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17965,;;,"[{'id': 17965, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17966,;;,"[{'id': 17966, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17967,;;,"[{'id': 17967, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17968,;;,"[{'id': 17968, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17969,;;,"[{'id': 17969, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17970,;;,"[{'id': 17970, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17971,;;,"[{'id': 17971, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17972,;;,"[{'id': 17972, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17973,;;,"[{'id': 17973, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17974,;;,"[{'id': 17974, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17975,;;,"[{'id': 17975, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17976,;;,"[{'id': 17976, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17977,;;,"[{'id': 17977, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17978,;;,"[{'id': 17978, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17979,;;,"[{'id': 17979, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17980,;;,"[{'id': 17980, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17981,;;,"[{'id': 17981, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17982,;;,"[{'id': 17982, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17983,;;,"[{'id': 17983, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17984,;;,"[{'id': 17984, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17985,;;,"[{'id': 17985, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17986,;;,"[{'id': 17986, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17987,;;,"[{'id': 17987, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17988,;;,"[{'id': 17988, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17989,;;,"[{'id': 17989, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17990,;;,"[{'id': 17990, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17991,;;,"[{'id': 17991, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17992,;;,"[{'id': 17992, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17993,;;,"[{'id': 17993, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17994,;;,"[{'id': 17994, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17995,;;,"[{'id': 17995, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17996,;;,"[{'id': 17996, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17997,;;,"[{'id': 17997, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17998,;;,"[{'id': 17998, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
17999,;;,"[{'id': 17999, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18000,;;,"[{'id': 18000, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18001,;;,"[{'id': 18001, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18002,;;,"[{'id': 18002, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18003,;;,"[{'id': 18003, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18004,;;,"[{'id': 18004, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18005,;;,"[{'id': 18005, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18006,;;,"[{'id': 18006, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18007,;;,"[{'id': 18007, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18008,;;,"[{'id': 18008, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18009,;;,"[{'id': 18009, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18010,;;,"[{'id': 18010, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18011,;;,"[{'id': 18011, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18012,;;,"[{'id': 18012, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18013,;;,"[{'id': 18013, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18014,;;,"[{'id': 18014, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18015,;;,"[{'id': 18015, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18016,;;,"[{'id': 18016, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18017,;;,"[{'id': 18017, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18018,;;,"[{'id': 18018, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18019,;;,"[{'id': 18019, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18020,;;,"[{'id': 18020, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18021,;;,"[{'id': 18021, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18022,;;,"[{'id': 18022, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18023,;;,"[{'id': 18023, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18024,;;,"[{'id': 18024, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18025,;;,"[{'id': 18025, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18026,;;,"[{'id': 18026, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18027,;;,"[{'id': 18027, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18028,;;,"[{'id': 18028, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18029,;;,"[{'id': 18029, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18030,;;,"[{'id': 18030, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18031,;;,"[{'id': 18031, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18032,;;,"[{'id': 18032, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18033,;;,"[{'id': 18033, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18034,;;,"[{'id': 18034, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18035,;;,"[{'id': 18035, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18036,;;,"[{'id': 18036, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18037,;;,"[{'id': 18037, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18038,;;,"[{'id': 18038, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18039,;;,"[{'id': 18039, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18040,;;,"[{'id': 18040, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18041,;;,"[{'id': 18041, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18042,;;,"[{'id': 18042, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18043,;;,"[{'id': 18043, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18044,;;,"[{'id': 18044, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18045,;;,"[{'id': 18045, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18046,;;,"[{'id': 18046, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18047,;;,"[{'id': 18047, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18048,;;,"[{'id': 18048, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18049,;;,"[{'id': 18049, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18050,;;,"[{'id': 18050, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18051,;;,"[{'id': 18051, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18052,;;,"[{'id': 18052, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18053,;;,"[{'id': 18053, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18054,;;,"[{'id': 18054, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18055,;;,"[{'id': 18055, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18056,;;,"[{'id': 18056, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18057,;;,"[{'id': 18057, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18058,;;,"[{'id': 18058, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18059,;;,"[{'id': 18059, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18060,;;,"[{'id': 18060, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18061,;;,"[{'id': 18061, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18062,;;,"[{'id': 18062, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18063,;;,"[{'id': 18063, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18064,;;,"[{'id': 18064, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18065,;;,"[{'id': 18065, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18066,;;,"[{'id': 18066, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18067,;;,"[{'id': 18067, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18068,;;,"[{'id': 18068, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18069,;;,"[{'id': 18069, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18070,;;,"[{'id': 18070, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18071,;;,"[{'id': 18071, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18072,;;,"[{'id': 18072, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18073,;;,"[{'id': 18073, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18074,;;,"[{'id': 18074, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18075,;;,"[{'id': 18075, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18076,;;,"[{'id': 18076, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18077,;;,"[{'id': 18077, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18078,;;,"[{'id': 18078, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18079,;;,"[{'id': 18079, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18080,;;,"[{'id': 18080, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18081,;;,"[{'id': 18081, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18082,;;,"[{'id': 18082, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18083,;;,"[{'id': 18083, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18084,;;,"[{'id': 18084, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18085,;;,"[{'id': 18085, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18086,;;,"[{'id': 18086, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18087,;;,"[{'id': 18087, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18088,;;,"[{'id': 18088, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18089,;;,"[{'id': 18089, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18090,;;,"[{'id': 18090, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18091,;;,"[{'id': 18091, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18092,;;,"[{'id': 18092, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18093,;;,"[{'id': 18093, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18094,;;,"[{'id': 18094, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18095,;;,"[{'id': 18095, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18096,;;,"[{'id': 18096, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18097,;;,"[{'id': 18097, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18098,;;,"[{'id': 18098, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18099,;;,"[{'id': 18099, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18100,;;,"[{'id': 18100, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18101,;;,"[{'id': 18101, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18102,;;,"[{'id': 18102, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18103,;;,"[{'id': 18103, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18104,;;,"[{'id': 18104, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18105,;;,"[{'id': 18105, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18106,;;,"[{'id': 18106, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18107,;;,"[{'id': 18107, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18108,;;,"[{'id': 18108, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18109,;;,"[{'id': 18109, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18110,;;,"[{'id': 18110, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18111,;;,"[{'id': 18111, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18112,;;,"[{'id': 18112, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18113,;;,"[{'id': 18113, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18114,;;,"[{'id': 18114, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18115,;;,"[{'id': 18115, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18116,;;,"[{'id': 18116, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18117,;;,"[{'id': 18117, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18118,;;,"[{'id': 18118, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18119,;;,"[{'id': 18119, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18120,;;,"[{'id': 18120, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18121,;;,"[{'id': 18121, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18122,;;,"[{'id': 18122, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18123,;;,"[{'id': 18123, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18124,;;,"[{'id': 18124, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18125,;;,"[{'id': 18125, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18126,;;,"[{'id': 18126, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18127,;;,"[{'id': 18127, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18128,;;,"[{'id': 18128, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18129,;;,"[{'id': 18129, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18130,;;,"[{'id': 18130, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18131,;;,"[{'id': 18131, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18132,;;,"[{'id': 18132, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18133,;;,"[{'id': 18133, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18134,;;,"[{'id': 18134, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18135,;;,"[{'id': 18135, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18136,;;,"[{'id': 18136, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18137,;;,"[{'id': 18137, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18138,;;,"[{'id': 18138, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18139,;;,"[{'id': 18139, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18140,;;,"[{'id': 18140, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18141,;;,"[{'id': 18141, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18142,;;,"[{'id': 18142, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18143,;;,"[{'id': 18143, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18144,;;,"[{'id': 18144, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18145,;;,"[{'id': 18145, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18146,;;,"[{'id': 18146, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18147,;;,"[{'id': 18147, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18148,;;,"[{'id': 18148, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18149,;;,"[{'id': 18149, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18150,;;,"[{'id': 18150, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18151,;;,"[{'id': 18151, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18152,;;,"[{'id': 18152, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18153,;;,"[{'id': 18153, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18154,;;,"[{'id': 18154, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18155,;;,"[{'id': 18155, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18156,;;,"[{'id': 18156, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18157,;;,"[{'id': 18157, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18158,;;,"[{'id': 18158, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18159,;;,"[{'id': 18159, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18160,;;,"[{'id': 18160, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18161,;;,"[{'id': 18161, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18162,;;,"[{'id': 18162, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18163,;;,"[{'id': 18163, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18164,;;,"[{'id': 18164, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18165,;;,"[{'id': 18165, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18166,;;,"[{'id': 18166, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18167,;;,"[{'id': 18167, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18168,;;,"[{'id': 18168, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18169,;;,"[{'id': 18169, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18170,;;,"[{'id': 18170, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18171,;;,"[{'id': 18171, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18172,;;,"[{'id': 18172, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18173,;;,"[{'id': 18173, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18174,;;,"[{'id': 18174, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18175,;;,"[{'id': 18175, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18176,;;,"[{'id': 18176, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18177,;;,"[{'id': 18177, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18178,;;,"[{'id': 18178, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18179,;;,"[{'id': 18179, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18180,;;,"[{'id': 18180, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18181,;;,"[{'id': 18181, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18182,;;,"[{'id': 18182, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
18183,;;,"[{'id': 18183, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 0}]",[],[]
